frequency,gain,phase
100.0,0.0022584587553144313,-2.9435009177401144
200.0,0.00026556578907866227,-0.7973312369941217
300.0,1.8099255958772143e-05,1.1306005388904596
400.0,0.00013536648364730346,0.35240447169620187
