frequency,gain,phase
100.0,0.0008343971141326601,2.8165516029807014
200.0,0.00015862744702589975,3.4704496873768402
300.0,0.0001447128450903254,2.031997079328223
400.0,5.582118116225455e-05,2.301760772394061
